Fecha produccion,cantidad produccion - miles,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,Tipo,year,producto
2015-03-15,1.09,827010.39,30100.78,600833.1,98822.1,97254.41,93312.94,3914.88,26.59,cantidad producida,2015,PURE DE PAPAS
2015-03-15,1.64,15001.33,990.98,12767.2,0.0,1243.15,1243.15,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-03-15,1.01,149884.1,90582.35,27040.2,9632.1,22629.45,18487.57,3462.12,679.76,cantidad producida,2015,DURAZNOS ENLATADOS
2015-03-15,1.65,3385.11,406.97,2060.4,0.0,917.74,291.55,626.19,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-03-15,1.03,662131.8,160422.27,403060.76,5122.11,93526.66,50621.03,42905.63,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-03-15,1.12,68533.2,27916.18,27507.13,27.89,13082.0,1813.33,11268.67,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-03-22,1.12,46346.85,2141.83,34313.56,141.8,9749.66,9252.6,497.06,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-03-22,1.86,1375.02,40.57,326.78,0.0,1007.67,1007.67,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-03-22,1.0,479590.62,393591.03,23419.6,304.89,62275.1,40495.12,21766.54,13.44,cantidad producida,2015,CEREAL AZUCARADITAS
2015-03-22,1.62,6483.98,1891.11,4197.32,0.0,395.55,0.0,395.55,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-03-22,1.17,61419.11,44227.33,6589.77,7290.24,3311.77,3311.77,0.0,0.0,cantidad producida,2015,GELATINA SIN SABOR
2015-03-22,1.51,3570.83,1.25,3429.16,0.0,140.42,50.0,90.42,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-03-22,1.18,453173.22,5956.18,344396.92,155.94,102664.18,102204.17,460.01,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-03-22,1.94,2763.26,6.36,1119.46,0.0,1637.44,1627.44,10.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-03-22,1.06,5571812.77,2348618.25,2314393.94,195791.46,713009.12,681403.86,30058.97,1546.29,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-03-22,1.3,112284.57,64969.37,40012.49,0.0,7302.71,7302.71,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-03-22,1.19,182876.15,41638.46,44726.81,37099.23,59411.65,56443.98,2967.67,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-03-22,1.9,4289.1,329.84,1603.42,1221.87,1133.97,1133.97,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-03-22,1.21,799946.53,29308.0,596341.85,83937.78,90358.9,87394.44,2925.41,39.05,cantidad producida,2015,PURE DE PAPAS
2015-03-22,1.67,16076.52,436.1,15367.09,0.0,273.33,273.33,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-03-22,0.94,182625.49,101143.03,40165.62,24995.65,16321.19,9158.76,2691.96,4470.47,cantidad producida,2015,DURAZNOS ENLATADOS
2015-03-22,1.91,2294.07,343.29,1775.29,0.0,175.49,137.47,38.02,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-03-22,1.15,603112.11,131881.99,380284.5,8461.12,82484.5,47368.3,35116.2,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-03-22,1.39,29621.9,9365.64,8034.98,16.15,12205.13,543.33,11661.8,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-03-29,1.02,67799.08,1402.28,58623.22,89.5,7684.08,7208.49,475.59,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-03-29,1.93,1082.44,24.75,173.26,0.0,884.43,884.43,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-03-29,1.11,365722.14,305028.89,16651.99,261.01,43780.25,29313.92,14466.33,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-03-29,1.88,5076.62,2016.24,2847.3,0.0,213.08,40.41,172.67,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-03-29,0.98,74543.98,59532.94,7119.52,3101.98,4789.54,4789.54,0.0,0.0,cantidad producida,2015,GELATINA SIN SABOR
2015-03-29,1.52,3933.04,8.82,3776.05,0.0,148.17,116.67,31.5,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-03-29,1.19,453631.25,3619.31,339299.3,151.36,110561.28,108838.11,1723.17,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-03-29,1.98,2121.96,22.27,745.34,0.0,1354.35,1314.35,40.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-03-29,1.1,5341821.67,2609532.63,1869271.31,193577.55,669440.18,605995.11,61958.73,1486.34,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-03-29,1.53,111423.89,56829.47,44390.86,0.0,10203.56,10203.56,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-03-29,1.23,178788.49,34498.06,50741.07,40688.42,52860.94,51856.01,1004.93,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-03-29,1.96,3493.98,267.8,1467.6,1227.69,530.89,530.89,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-03-29,1.22,757271.96,25629.52,545317.99,84865.54,101458.91,97284.77,4163.46,10.68,cantidad producida,2015,PURE DE PAPAS
2015-03-29,1.66,15545.06,119.66,14605.4,0.0,820.0,820.0,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-03-29,0.96,139065.31,72473.25,25151.42,8711.76,32728.88,31416.0,937.48,375.4,cantidad producida,2015,DURAZNOS ENLATADOS
2015-03-29,1.79,3464.77,369.21,2347.69,0.0,747.87,719.17,28.7,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-03-29,1.11,627546.3,160679.31,371990.15,4760.21,90116.63,55936.09,34180.54,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-03-29,1.44,29105.69,5455.77,8344.01,8.64,15297.27,1693.33,13603.94,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-04-05,1.16,47362.13,961.77,35577.66,93.76,10728.94,9869.16,755.61,104.17,cantidad producida,2015,SALSAS KETCHUP
2015-04-05,1.93,1526.1,15.75,202.52,0.0,1307.83,1307.83,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-04-05,1.04,383139.49,318473.47,19254.39,374.51,45037.12,28612.48,16289.92,134.72,cantidad producida,2015,CEREAL AZUCARADITAS
2015-04-05,1.74,5558.81,1595.31,3073.37,0.0,890.13,40.46,849.67,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-04-05,1.09,76704.46,57339.81,9060.49,3790.38,6513.78,6510.61,0.0,3.17,cantidad producida,2015,GELATINA SIN SABOR
2015-04-05,1.83,1701.31,6.35,1216.07,0.0,478.89,296.67,182.22,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-04-05,1.27,449818.01,3657.54,330424.74,99.92,115635.81,113541.34,1948.64,145.83,cantidad producida,2015,AVENA INSTANTANEA
2015-04-05,1.91,3202.71,75.42,932.58,0.0,2194.71,2194.71,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-04-05,1.12,5467155.55,2754464.87,1886168.89,225396.85,601124.94,539258.29,59212.09,2654.56,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-04-05,1.52,120814.24,57082.3,51295.72,0.0,12436.22,12436.22,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-04-05,1.19,177919.28,43112.4,40448.49,36210.12,58148.27,56450.56,1599.1,98.61,cantidad producida,2015,SALSAS MAYONESA
2015-04-05,2.08,3643.37,303.66,1235.08,1127.82,976.81,976.81,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-04-05,1.27,751812.42,38641.17,530946.92,90801.53,91422.8,87170.22,3422.83,829.75,cantidad producida,2015,PURE DE PAPAS
2015-04-05,1.65,21064.17,112.46,20035.04,0.0,916.67,916.67,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-04-05,1.09,126109.82,67298.39,30313.37,9926.54,18571.52,17853.07,642.52,75.93,cantidad producida,2015,DURAZNOS ENLATADOS
2015-04-05,1.38,5289.64,403.53,2859.4,0.0,2026.71,645.46,1381.25,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-04-05,1.19,645727.95,156966.84,396449.92,6308.61,86002.58,53589.8,31483.61,929.17,cantidad producida,2015,POLVO DE HORNEAR
2015-04-05,1.42,34432.77,8696.59,6633.32,19.54,19083.32,560.0,18523.32,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-04-12,1.13,48364.29,864.27,30374.15,21.5,17104.37,16438.49,665.88,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-04-12,1.76,1634.59,51.75,93.38,0.0,1489.46,1489.46,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-04-12,0.99,451101.89,377578.48,22419.95,219.14,50884.32,25833.07,25051.25,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-04-12,1.79,6687.31,1899.54,4739.12,0.0,48.65,40.54,8.11,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-04-12,1.19,66246.3,44469.15,8506.36,7523.01,5747.78,5747.78,0.0,0.0,cantidad producida,2015,GELATINA SIN SABOR
2015-04-12,1.41,3807.38,5.11,3290.24,0.0,512.03,43.33,468.7,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-04-12,1.26,408485.16,3575.89,294164.23,106.09,110638.95,108644.33,1994.62,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-04-12,1.86,3619.27,44.38,915.97,0.0,2658.92,2658.92,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-04-12,1.06,5636644.51,2848184.0,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-04-12,1.5,119549.28,59861.05,49554.48,0.0,10133.75,10133.75,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-04-12,1.17,204005.24,48793.38,50390.01,39638.34,65183.51,61787.29,3396.22,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-04-12,2.12,3870.58,255.73,1460.35,1256.22,898.28,898.28,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-04-12,1.24,710718.98,45103.98,488323.33,83137.77,94153.9,91664.47,2475.13,14.3,cantidad producida,2015,PURE DE PAPAS
2015-04-12,1.3,88346.47,722.16,86707.64,0.0,916.67,916.67,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-04-12,1.07,129397.39,66513.95,28065.91,9955.72,24861.81,23837.01,840.46,184.34,cantidad producida,2015,DURAZNOS ENLATADOS
2015-04-12,1.66,4628.41,383.43,3479.25,0.0,765.73,450.15,315.58,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-04-12,1.05,858680.51,176304.23,574793.28,8603.75,98979.25,42716.25,56263.0,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-04-12,1.42,23701.5,6189.81,4728.75,20.72,12762.22,450.0,12312.22,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-04-19,1.19,49064.73,774.15,33941.51,47.15,14301.92,13602.97,698.95,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-04-19,1.96,1516.24,18.01,102.45,0.0,1395.78,1395.78,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-04-19,1.12,430966.34,368709.65,18040.85,873.24,43342.6,29661.72,13680.88,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-04-19,1.63,6705.06,1820.12,4094.67,0.0,790.27,772.29,17.98,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-04-19,0.99,89694.96,56843.62,21630.9,3260.22,7960.22,7953.8,0.0,6.42,cantidad producida,2015,GELATINA SIN SABOR
2015-04-19,1.69,1453.59,5.14,1138.32,0.0,310.13,156.67,153.46,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-04-19,1.15,504619.83,4013.71,384880.49,162.91,115562.72,114562.17,1000.55,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-04-19,1.94,2696.21,13.06,912.2,0.0,1770.95,1770.95,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-04-19,1.05,5871080.81,3024466.22,2070974.14,177354.82,598285.63,524767.96,71988.59,1529.08,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-04-19,1.52,123851.34,55948.06,57078.01,1.49,10823.78,10823.78,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-04-19,1.18,180944.22,38330.46,41954.32,36041.12,64618.32,63182.05,1436.27,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-04-19,2.06,4163.99,234.0,1311.9,1400.1,1217.99,1217.99,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-04-19,1.24,832529.06,52850.1,594214.84,93303.25,92160.87,89276.61,2780.32,103.94,cantidad producida,2015,PURE DE PAPAS
2015-04-19,1.55,27489.48,614.18,25888.63,0.0,986.67,986.67,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-04-19,1.0,172913.44,80303.92,40370.03,26369.27,25870.22,20819.2,1861.68,3189.34,cantidad producida,2015,DURAZNOS ENLATADOS
2015-04-19,1.47,4844.5,287.16,3203.91,0.0,1353.43,740.97,612.46,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-04-19,1.08,797021.22,129744.18,544167.43,6231.67,116877.94,44279.02,72598.92,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-04-19,1.44,23563.42,6897.03,4706.9,65.71,11893.78,683.33,11210.45,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-04-26,1.22,49585.46,875.65,35841.75,89.62,12778.44,12076.83,701.61,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-04-26,1.9,929.61,27.01,30.53,0.0,872.07,872.07,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-04-26,1.12,448596.76,387676.81,18366.33,1041.78,41511.84,31315.29,10196.55,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-04-26,2.01,4447.09,1627.63,2751.73,0.0,67.73,0.0,67.73,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-04-26,0.96,88111.17,69544.59,7985.48,3401.65,7179.45,7174.6,0.0,4.85,cantidad producida,2015,GELATINA SIN SABOR
2015-04-26,1.36,2154.49,9.05,1579.24,0.0,566.2,203.33,362.87,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-04-26,1.28,465911.37,3915.3,352464.49,131.46,109400.12,106866.42,2533.7,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-04-26,1.86,3517.6,4.29,956.52,0.0,2556.79,2556.79,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-04-26,1.15,4923565.04,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-04-26,1.5,128166.45,63539.73,51223.93,0.0,13402.79,13402.79,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-04-26,1.2,182141.55,39481.13,44796.9,37961.14,59902.38,58701.2,1201.18,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-04-26,2.18,3471.08,295.75,1054.18,1150.52,970.63,970.63,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-04-26,1.24,779868.01,46749.43,543002.3,97410.38,92705.9,88341.96,3573.83,790.11,cantidad producida,2015,PURE DE PAPAS
2015-04-26,1.51,31932.1,920.16,30398.61,0.0,613.33,613.33,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-04-26,1.02,161438.17,87214.58,28964.04,16624.25,28635.3,22384.1,4959.65,1291.55,cantidad producida,2015,DURAZNOS ENLATADOS
2015-04-26,1.57,4883.55,408.44,3284.07,0.0,1191.04,572.85,618.19,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-04-26,1.19,620827.49,160372.05,381779.34,5981.19,72694.91,44469.33,27221.41,1004.17,cantidad producida,2015,POLVO DE HORNEAR
2015-04-26,1.03,125507.76,75842.24,37729.4,268.3,11667.82,1966.49,9701.33,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-05-03,1.2,59197.67,919.87,45490.05,217.24,12570.51,12201.95,368.56,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-05-03,2.03,1798.99,57.93,130.62,0.0,1610.44,1610.44,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-05-03,1.0,634213.1,538403.48,28568.26,1059.73,66181.63,32520.82,33660.81,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-05-03,2.03,3976.19,1325.62,2650.57,0.0,0.0,0.0,0.0,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-05-03,1.0,85466.99,66880.12,7942.34,4289.72,6354.81,6349.93,0.0,4.88,cantidad producida,2015,GELATINA SIN SABOR
2015-05-03,1.55,1403.79,22.12,737.88,0.0,643.79,210.0,433.79,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-05-03,1.17,552368.94,3828.64,429586.28,239.76,118714.26,115148.87,3565.39,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-05-03,1.82,4123.17,20.35,1934.87,0.0,2167.95,2167.95,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-05-03,0.88,8567534.49,4340117.03,3403145.1,192473.92,631798.44,609388.58,19735.89,2673.97,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-05-03,1.48,119059.56,54176.97,51542.88,0.0,13339.71,13339.71,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-05-03,1.0,261492.2,50203.31,69446.61,77627.49,64214.79,58626.28,5588.51,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-05-03,1.8,4635.16,265.21,1499.19,1856.14,1014.62,1014.62,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-05-03,1.04,978376.13,64798.64,690167.81,129694.01,93715.67,89297.42,4414.64,3.61,cantidad producida,2015,PURE DE PAPAS
2015-05-03,1.51,27210.49,672.05,26198.44,0.0,340.0,340.0,0.0,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-05-03,0.99,176737.77,79998.58,53621.15,15882.39,27235.65,16302.79,9726.39,1206.47,cantidad producida,2015,DURAZNOS ENLATADOS
2015-05-03,0.89,28020.38,961.24,18774.04,2.21,8282.89,503.27,7779.62,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-05-03,1.01,781496.4,182975.49,485743.46,14810.14,97967.31,45163.77,52803.54,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-05-03,1.03,139212.26,88780.66,36428.1,143.56,13859.94,2957.81,10902.13,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-05-10,1.26,120427.91,1420.43,102000.52,185.66,16821.3,16535.55,285.75,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-05-10,1.98,2117.48,46.8,523.9,0.0,1546.78,1546.78,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-05-10,1.1,480071.18,413452.96,18860.63,1089.33,46668.26,34108.44,12559.82,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-05-10,1.82,5067.95,1878.0,2479.23,0.0,710.72,0.0,710.72,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-05-10,1.06,95788.53,62505.3,15896.54,7891.16,9495.53,9453.06,0.0,42.47,cantidad producida,2015,GELATINA SIN SABOR
2015-05-10,1.71,1404.65,25.6,959.24,0.0,419.81,123.33,296.48,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-05-10,1.14,625558.14,4601.5,476827.52,131.47,143997.65,141309.43,2688.22,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-05-10,2.02,3428.91,76.25,1275.48,0.0,2077.18,2077.18,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-05-10,0.93,6650357.96,4085858.78,1735132.32,194575.97,634790.89,613601.09,18366.27,2823.53,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-05-10,1.4,160570.28,77103.7,70434.57,0.0,13032.01,13032.01,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-05-10,1.19,192767.09,47626.37,42863.8,38370.27,63906.65,61759.57,2147.08,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-05-10,2.05,4245.72,465.84,1282.98,1191.26,1305.64,1305.64,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-05-10,1.23,835938.63,55587.31,545784.15,141250.98,93316.19,88847.94,4468.25,0.0,cantidad producida,2015,PURE DE PAPAS
2015-05-10,1.47,27146.38,455.63,23858.81,0.0,2831.94,903.33,1928.61,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-05-10,1.1,162802.65,97879.64,27581.34,10126.3,27215.37,23689.19,2796.71,729.47,cantidad producida,2015,DURAZNOS ENLATADOS
2015-05-10,0.81,29694.82,967.36,17214.8,1.11,11511.55,433.31,11078.24,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-05-10,1.08,735145.02,148762.57,454026.16,16724.31,115631.98,49343.56,66285.96,2.46,cantidad producida,2015,POLVO DE HORNEAR
2015-05-10,1.23,46949.06,19400.27,8573.27,45.43,18930.09,3274.03,15656.06,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-05-17,1.43,109857.47,1150.55,81955.16,94.32,26657.44,26285.43,372.01,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-05-17,1.87,1881.08,19.51,213.43,0.0,1648.14,1648.14,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-05-17,1.11,451250.7,386400.89,18618.84,838.68,45392.29,33710.2,11682.09,0.0,cantidad producida,2015,CEREAL AZUCARADITAS
2015-05-17,1.78,5157.67,2076.48,2105.43,0.0,975.76,122.05,853.71,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-05-17,0.96,77987.53,61319.66,7393.99,2919.87,6354.01,6345.82,0.0,8.19,cantidad producida,2015,GELATINA SIN SABOR
2015-05-17,1.92,1178.2,22.86,1010.43,0.0,144.91,86.67,58.24,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-05-17,1.26,534488.54,4285.68,380514.08,162.66,149526.12,147667.72,1858.4,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-05-17,1.91,4366.74,54.38,1651.19,0.0,2661.17,2661.17,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-05-17,1.08,5289138.5,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-05-17,1.49,133759.31,65830.84,56261.16,0.0,11667.31,11667.31,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-05-17,1.21,190799.99,44340.34,46424.29,40248.52,59786.84,57583.99,2202.85,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-05-17,1.26,11088.2,476.58,4780.37,4975.49,855.76,855.76,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-05-17,1.23,817870.17,54087.8,569043.02,109205.15,85534.2,82689.93,2813.47,30.8,cantidad producida,2015,PURE DE PAPAS
2015-05-17,1.57,24727.46,201.46,24405.82,0.0,120.18,30.0,90.18,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-05-17,1.0,180511.78,97341.26,38624.07,22934.89,21611.56,15997.43,2463.86,3150.27,cantidad producida,2015,DURAZNOS ENLATADOS
2015-05-17,1.21,4754.7,560.26,2085.96,0.0,2108.48,605.53,1502.95,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-05-17,1.21,592588.01,156010.24,305200.86,17377.87,113999.04,50687.72,63311.32,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-05-17,1.22,45514.57,19911.52,8929.9,18.89,16654.26,4177.16,12477.1,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-05-24,1.19,101470.91,680.27,71376.81,58.7,29355.13,28761.81,593.32,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-05-24,1.93,1628.65,24.09,183.55,0.0,1421.01,1421.01,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-05-24,0.96,623212.04,538126.94,27284.43,1260.8,56539.87,33867.0,22651.15,21.72,cantidad producida,2015,CEREAL AZUCARADITAS
2015-05-24,1.74,5464.3,1705.34,2707.04,0.0,1051.92,119.44,932.48,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-05-24,1.03,83209.77,54825.95,14839.33,6037.23,7507.26,7469.51,0.0,37.75,cantidad producida,2015,GELATINA SIN SABOR
2015-05-24,1.97,1274.53,45.07,1108.3,0.0,121.16,100.0,21.16,0.0,cantidad predecida,2015,GELATINA SIN SABOR
2015-05-24,1.14,633521.98,4601.66,490485.76,276.82,138157.74,137769.31,388.43,0.0,cantidad producida,2015,AVENA INSTANTANEA
2015-05-24,1.94,3507.89,28.09,1052.29,0.0,2427.51,2427.51,0.0,0.0,cantidad predecida,2015,AVENA INSTANTANEA
2015-05-24,1.1,5621713.64,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,cantidad producida,2015,PUDIN DE CHOCOLATE
2015-05-24,1.5,135543.89,60597.97,63560.02,0.0,11385.9,11385.9,0.0,0.0,cantidad predecida,2015,PUDIN DE CHOCOLATE
2015-05-24,1.2,212527.72,43628.72,59207.62,46014.43,63676.95,59663.25,4013.7,0.0,cantidad producida,2015,SALSAS MAYONESA
2015-05-24,2.07,4774.56,405.0,1601.85,1473.53,1294.18,1294.18,0.0,0.0,cantidad predecida,2015,SALSAS MAYONESA
2015-05-24,1.23,887105.04,57568.25,611797.34,113475.77,104263.68,101615.53,2639.11,9.04,cantidad producida,2015,PURE DE PAPAS
2015-05-24,1.86,20871.17,552.15,19632.59,0.0,686.43,680.0,6.43,0.0,cantidad predecida,2015,PURE DE PAPAS
2015-05-24,1.01,171879.57,85510.9,37314.24,14261.54,34792.89,22680.26,10832.31,1280.32,cantidad producida,2015,DURAZNOS ENLATADOS
2015-05-24,1.51,5360.41,463.76,3593.0,0.0,1303.65,746.25,557.4,0.0,cantidad predecida,2015,DURAZNOS ENLATADOS
2015-05-24,1.16,657593.22,198187.29,369924.19,18817.6,70664.14,50060.32,20603.82,0.0,cantidad producida,2015,POLVO DE HORNEAR
2015-05-24,1.43,36082.44,13288.77,5497.61,18.94,17277.12,1041.58,16235.54,0.0,cantidad predecida,2015,POLVO DE HORNEAR
2015-05-31,1.23,95123.62,922.37,70469.69,50.55,23681.01,23222.49,458.52,0.0,cantidad producida,2015,SALSAS KETCHUP
2015-05-31,1.9,1752.14,82.3,105.49,0.0,1564.35,1564.35,0.0,0.0,cantidad predecida,2015,SALSAS KETCHUP
2015-05-31,1.1,454702.0,382900.99,19543.18,522.81,51735.02,40505.16,11199.95,29.91,cantidad producida,2015,CEREAL AZUCARADITAS
2015-05-31,1.84,4803.11,1744.63,2484.81,0.0,573.67,97.88,475.79,0.0,cantidad predecida,2015,CEREAL AZUCARADITAS
2015-05-31,0.97,76689.38,57373.57,7421.36,4028.3,7866.15,7860.31,5.84,0.0,cantidad producida,2015,GELATINA SIN SABOR
